"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance"
1491,"-1:-1|-1:0|1:0|2:-1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.65366310572456,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.65366310572456,2.23606797749979,0.543035023185446
1492,"-1:-1|-1:1|1:0|2:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.87792717443648,2.82842712474619,0.551149835962157
1493,"-1:-1|-1:2|0:1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.01934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.01934853067379,2.82842712474619,0.598360270206642
1494,"-1:-1|-1:2|0:-2|0:1",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.7128990204492,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.7128990204492,2.23606797749979,0.429440133900699
1495,"-1:-1|-1:2|0:1|1:-2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.92448349897449,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.92448349897449,2.23606797749979,0.467098921446569
1496,"-1:-1|-1:0|1:0|2:1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.73650581819918,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.73650581819918,2.82842712474619,0.653662793937545
1497,"-1:-2|-1:0|1:0|2:1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.97792717443648,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,1.97792717443648,2.82842712474619,0.656424737689541
1498,"-1:-2|-1:2|0:-1|0:1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.67726990347453,1,4,2,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,7,4,10,3.03045763365663,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.67726990347453,2.23606797749979,0.564471897635819
1499,"-1:-2|0:-1|0:1|0:2",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.63005630797458,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,7,4,10,3.03045763365663,8.33333333333333,4,10,2.13794095505776,0.166666666666667,1.63005630797458,2.23606797749979,0.519525887315959
1500,"-1:-2|0:-1|0:1|1:2",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.80087670122451,1,4,2,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,8,6,10,2.02030508910442,8.33333333333333,6,10,1.79805419417013,0,1.80087670122451,2.23606797749979,0.534210847873044
1501,"-1:-1|0:1|1:-2|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.88371941369913,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,8,6,10,2.02030508910442,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.88371941369913,2.82842712474619,0.625034372790805
1502,"-1:-1|0:-2|0:1|1:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.79574173292382,1,8,1,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,9,8,10,1.01015254455221,8.33333333333333,6,10,1.79805419417013,0,1.79574173292382,2.82842712474619,0.553083908277311
1503,"-1:-2|-1:2|0:-1|2:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.02514076993644,2,8,1,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,8,6,10,2.02030508910442,8.33333333333333,6,10,1.79805419417013,0,2.02514076993644,2.82842712474619,0.665669973236015
1504,"-1:-2|0:-1|0:2|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.01934853067379,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.01934853067379,2.82842712474619,0.598360270206642
1505,"-1:-1|1:-2|1:0|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.8594553449872,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,1.8594553449872,2.23606797749979,0.519000984797307
1506,"-1:-1|-1:0|1:-2|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.91869125971184,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.91869125971184,2.82842712474619,0.595001260414515
1507,"-2:-1|-1:1|0:-2|0:2",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,1.96011261594915,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.96011261594915,2.82842712474619,0.535369584489657
1508,"-1:-1|0:-2|1:1|2:-1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.464114160026601
1509,"-1:-1|0:1|1:-2|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,2.00666894048716,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,9,8,10,1.01015254455221,8.33333333333333,4,10,2.13794095505776,0.166666666666667,2.00666894048716,2.23606797749979,0.438785904873549
1510,"-1:-1|-1:1|1:-2|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,2.08371941369913,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,10,10,10,0,8.33333333333333,6,10,1.10738878536948,0,2.08371941369913,2.82842712474619,0.419143842948326
1511,"-1:-2|0:2|1:-1|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.10732621144911,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,10,10,10,0,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.10732621144911,2.82842712474619,0.420550219671977
1512,"-1:-1|1:-2|1:2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.0659048552118,2.82842712474619,0.507758832969072
1513,"-1:-1|0:2|1:-2|2:0",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,2.08371941369913,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.08371941369913,2.82842712474619,0.419143842948326
1514,"-1:-1|-1:2|1:-2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.1659048552118,4,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.1659048552118,2.82842712474619,0.34778051534767
1515,"-1:-1|-1:0|1:-2|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.79508446196187,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,7,6,8,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.79508446196187,2.82842712474619,0.647792640367682
1516,"-1:-2|-1:0|1:-1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.93650581819917,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.93650581819917,2.82842712474619,0.526988526209425
1517,"-1:-1|-1:0|-1:2|1:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.83650581819917,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.83650581819917,2.82842712474619,0.602998415071235
1518,"-1:-1|0:1|1:-2|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.80087670122451,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,1.80087670122451,2.23606797749979,0.534210847873044
1519,"-1:-1|-1:1|1:-2|1:0",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.96011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.96011261594915,2.82842712474619,0.535369584489657
1520,"-1:-2|-1:0|1:-1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.0659048552118,2.82842712474619,0.507758832969072
1521,"-1:-1|1:-2|1:0|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,1.91869125971184,2.82842712474619,0.595001260414515
1522,"-1:-1|0:2|1:-2|1:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.90087670122451,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.90087670122451,2.23606797749979,0.455421375994938
1523,"-1:-1|-1:2|1:-2|1:0",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.04229805746182,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.04229805746182,2.82842712474619,0.504445398969847
1524,"-1:-2|1:-1|1:0|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.79574173292382,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,7,6,8,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.79574173292382,2.82842712474619,0.726721426557334
1525,"-1:-1|-1:0|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015
1526,"-1:-1|-1:0|1:-2|1:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.91934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,1.91934853067379,2.82842712474619,0.679951973631102
1527,"-1:-1|-1:0|0:1|1:-2",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.76011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.76011261594915,2.82842712474619,0.668334230403909
1528,"-1:-1|-1:0|-1:1|1:-2",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.79574173292382,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,7,6,8,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.79574173292382,2.82842712474619,0.726721426557334
1529,"-1:-1|-1:0|1:-2|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.9607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,7,6,8,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.9607698869111,2.82842712474619,0.785551080864481
1530,"-1:-1|-1:0|0:2|1:-2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.86011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.86011261594915,2.82842712474619,0.614619173858266
1531,"-1:-1|-1:0|-1:2|1:-2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.91869125971184,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.91869125971184,2.82842712474619,0.595001260414515
1532,"-1:-2|0:2|1:1|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.08437668466108,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.08437668466108,2.82842712474619,0.532680680292586
1533,"-1:-1|-1:2|1:1|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.530437422427522
1534,"-1:-2|0:1|1:-1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.98371941369913,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.98371941369913,2.82842712474619,0.542481221091435
1535,"-1:-1|0:-2|1:-1|2:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.97858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,1.97858444539843,2.82842712474619,0.562932394231188
1536,"-1:-2|-1:2|1:-1|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.10219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.10219124314841,2.82842712474619,0.650463063457386
1537,"-1:-2|0:2|1:-1|2:0",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.530437422427522
1538,"-1:-2|1:-1|1:2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.08371941369913,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,10,10,10,0,8.33333333333333,6,10,1.10738878536948,0,2.08371941369913,2.82842712474619,0.419143842948326
1539,"-1:-1|0:1|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072
1540,"-1:-1|-1:1|1:-2|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,10,10,10,0,8.33333333333333,6,10,1.10738878536948,0,2.14295532842377,2.82842712474619,0.480442458550402
1541,"-1:-2|-1:2|1:-1|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.14874756768642,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.14874756768642,2.82842712474619,0.560638416214238
1542,"-1:-1|0:2|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.10732621144911,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,10,10,10,0,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.10732621144911,2.82842712474619,0.420550219671977
1543,"-1:-1|-1:2|1:-2|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.18951165296178,4,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,10,10,10,0,8.33333333333333,4,10,2.13794095505776,0.166666666666667,2.18951165296178,2.82842712474619,0.343250348457488
1544,"-1:-1|-1:0|1:1|2:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.86011261594915,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.86011261594915,2.82842712474619,0.614619173858266
1545,"-1:-1|-1:1|1:-1|1:2",4,TRUE,0,3,1,"off_axis",1.61967716615477,2.23606797749979,2.25,3,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.03716308916112,2.82842712474619,0.527011014179131
1546,"-1:-1|-1:2|1:1|2:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.14295532842377,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.14295532842377,2.82842712474619,0.480442458550402
1547,"-1:-1|-1:2|0:-2|1:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.91934853067379,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,10,10,10,0,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.91934853067379,2.82842712474619,0.49001271842944
1548,"-1:-1|-1:2|1:-2|1:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.08371941369913,3,4,2,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,10,10,10,0,8.33333333333333,6,10,1.79805419417013,0,2.08371941369913,2.82842712474619,0.419143842948326
1549,"-1:-1|-1:0|1:-1|2:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.86011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,1.86011261594915,2.82842712474619,0.614619173858266
1550,"-1:-1|0:1|0:2|1:-2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.80087670122451,1,8,1,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,8,6,10,2.02030508910442,8.33333333333333,6,10,1.79805419417013,0,1.80087670122451,2.23606797749979,0.534210847873044
1551,"-1:-1|-1:1|1:-2|1:2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,4,2,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,1,0.833333333333333,0,0.373300683394721,8.33333333333333,8,10,0.746601366789441,9,8,10,1.01015254455221,8.33333333333333,8,10,0.746601366789441,0,2.04295532842377,2.82842712474619,0.60215679580886
