"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count"
181,"-1:-2|0:-2|0:1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.74535599249993,2,8,1
182,"-1:-1|0:2|1:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.95246277368648,2,8,1
183,"-1:-2|0:-2|2:1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.18816503408199,3,8,1
184,"-1:-2|-1:2|0:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.64772491956211,2,8,1
185,"-1:-2|0:-2|0:2",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,1.60838025664548,2,8,1
186,"-1:-2|0:-2|1:2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1
187,"-1:-2|1:-2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.05974757872871,3,8,1
188,"-1:-2|-1:-1|1:-2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1
189,"-1:-2|0:-1|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,4,2
190,"-1:-2|1:-2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.25610517620759,4,8,1
191,"-1:-2|-1:0|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.0500938466243,3,8,1
192,"-1:-2|1:-2|2:1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.29544983912422,4,8,1
193,"-1:-1|-1:2|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.11912944035314,3,8,1
194,"-1:-2|0:1|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99071198499986,3,4,2
195,"-1:-2|-1:2|1:-2",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.99071198499986,3,8,1
196,"-1:-2|0:2|1:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.88342717995763,2,4,2
197,"-2:-1|-1:-2|-1:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.5500938466243,1,4,2
198,"-2:-1|-1:-2|-1:0",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1
199,"-1:-1|1:-2|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.92277184287426,2,8,1
200,"-2:-1|-1:-2|-1:2",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.89308091206204,2,8,1
201,"-1:0|1:-2|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99180743660311,2,8,1
202,"-2:-1|-1:-2|0:2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.02149836741533,2,8,1
203,"-1:-1|1:2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.15956955487303,2,4,2
204,"-1:-2|1:2|2:1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.19781876618641,3,8,1
205,"-1:-2|-1:-1|0:-1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.344082517041,1,8,1
206,"-1:-1|1:-2|1:-1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1
207,"-1:-2|-1:-1|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1
208,"-2:-1|-1:-1|0:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1
209,"-1:-2|-1:-1|-1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.44171358997881,1,8,1
210,"-1:-2|-1:-1|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,1,8,1
211,"-1:-2|-1:-1|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.95246277368648,2,8,1
212,"-1:-2|1:-1|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.89308091206204,2,8,1
213,"-1:-1|-1:1|-1:2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.67741585037433,1,8,1
214,"-1:-2|-1:-1|0:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.68706958247874,1,8,1
215,"-1:-1|1:1|1:2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.95355822528973,1,8,1
216,"-1:-2|-1:-1|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.09053396114418,2,8,1
217,"-1:-2|-1:-1|-1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.64772491956211,1,8,1
218,"-1:-2|-1:-1|0:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1
219,"-1:-2|-1:-1|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.99180743660311,2,8,1
220,"-1:-1|0:-1|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.5500938466243,1,8,1
221,"-1:-2|0:-1|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.85373624914541,2,8,1
222,"-2:-1|-1:0|0:-2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.85373624914541,2,8,1
223,"-1:-2|-1:0|0:-1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.51074918370766,1,8,1
224,"-1:-2|0:-1|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64882037116536,1,8,1
225,"-1:-2|0:-1|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.95246277368648,2,8,1
226,"-1:-2|1:0|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99180743660311,2,8,1
227,"-1:-1|-1:2|0:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.71676051329096,1,8,1
228,"-1:-2|0:-1|0:1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64772491956211,1,8,1
229,"-1:-1|0:1|1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.85483170074866,1,8,1
230,"-1:-2|0:-1|2:1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.09053396114418,2,8,1
231,"-1:-2|-1:2|0:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.68706958247874,1,8,1
232,"-1:-2|0:-1|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.67741585037433,1,8,1
233,"-1:-2|0:-1|1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.89308091206204,2,8,1
234,"-1:-1|1:-2|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.05974757872871,3,8,1
235,"-1:-1|1:-2|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.85373624914541,2,8,1
236,"-1:-1|-1:0|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,2,8,1
237,"-1:-2|1:-1|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1
238,"-1:-1|1:-2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.19781876618641,3,8,1
239,"-1:-1|-1:2|1:1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1
240,"-1:-1|0:1|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.89308091206204,2,8,1
241,"-1:-1|-1:1|1:-2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1
242,"-1:-2|1:-1|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.19781876618641,3,4,2
243,"-1:-1|1:-2|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.99180743660311,2,8,1
244,"-1:-1|0:2|1:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.92277184287426,2,8,1
245,"-1:-1|-1:2|1:-2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.05974757872871,3,8,1
246,"-2:-1|-1:2|0:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.05974757872871,3,8,1
247,"-1:-2|-1:0|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99071198499986,3,8,1
248,"-1:-2|1:2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.23606797749979,4,8,1
249,"-1:-1|-1:2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1
250,"-1:-2|0:1|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.12878317245756,3,8,1
251,"-1:-2|-1:2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.12878317245756,3,8,1
252,"-1:-2|0:2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1
253,"-2:-1|0:-2|0:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.74535599249993,2,8,1
254,"-1:0|1:-2|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.0500938466243,3,8,1
255,"-2:-1|0:-2|0:2",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.0500938466243,3,8,1
256,"-1:-1|0:-2|2:-1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.88342717995763,2,8,1
257,"-1:0|0:-2|2:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.99071198499986,3,8,1
258,"-1:-1|0:2|2:1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.15847410326978,3,8,1
259,"-1:-2|0:2|2:1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1
260,"-2:-1|0:-2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.99071198499986,3,4,2
261,"-2:-1|0:-2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.11912944035314,3,8,1
262,"-1:-2|1:2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.29544983912422,4,8,1
263,"-1:-2|-1:0|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.844082517041,2,8,1
264,"-1:-2|-1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.01074918370766,3,8,1
265,"-1:-1|-1:0|-1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.60838025664548,2,8,1
266,"-1:-2|-1:0|0:1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64772491956211,2,8,1
267,"-1:-1|0:1|2:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1
268,"-1:-2|-1:0|2:1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1
269,"-1:-2|-1:0|-1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.74535599249993,2,4,2
270,"-1:-2|-1:0|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.81439158622878,2,8,1
271,"-1:-2|-1:0|1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1
272,"-1:-2|1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.98215370449869,2,8,1
273,"-1:-1|-1:2|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1
274,"-1:-2|0:1|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.78579610701981,2,8,1
275,"-1:-1|-1:0|1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.88452263156088,2,8,1
276,"-1:-2|-1:2|1:0",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,4,2
277,"-1:-2|0:2|1:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.95246277368648,2,8,1
278,"-1:-1|-1:2|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.11912944035314,3,8,1
279,"-1:-2|0:1|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.08943850954093,3,8,1
280,"-1:-1|0:-2|2:1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.12022489195639,2,8,1
281,"-1:-2|-1:2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.18816503408199,3,4,2
282,"-1:-2|0:2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.21785596489421,3,8,1
283,"-1:-1|-1:0|2:-1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.64772491956211,2,8,1
284,"-1:-1|-1:1|2:-1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.98215370449869,2,8,1
285,"-1:-1|-1:2|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.11912944035314,3,4,2
286,"-1:-1|-1:2|0:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.74645144410318,1,8,1
287,"-1:-1|-1:0|2:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,2,8,1
288,"-1:-2|0:1|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.64772491956211,1,8,1
289,"-1:-1|0:-2|1:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.88452263156088,1,8,1
290,"-1:-1|0:-2|0:-1",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.30473785412437,1,8,1
291,"-1:-1|0:-2|1:-1",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.60947570824873,1,4,2
292,"-2:0|-1:-1|0:-2",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,1.84517796864425,1,4,2
293,"-1:-1|-1:0|0:-2",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.51074918370766,1,8,1
294,"-1:-1|0:-2|1:0",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.71676051329096,1,8,1
295,"-1:-1|0:-2|2:0",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,1.98215370449869,2,8,1
296,"-1:-1|-1:1|0:-2",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.74645144410318,1,8,1
297,"-1:-1|0:-2|0:1",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.67741585037433,1,8,1
298,"-1:-1|0:-2|1:1",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.88452263156088,1,8,1
299,"-1:-1|0:-2|0:2",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,1.67741585037433,1,8,1
300,"-2:0|-1:0|0:-2",3,TRUE,3,0,0,"axis_only",1.66666666666667,2,1.66666666666667,2,2,1.844082517041,2,8,1
301,"-1:0|0:-2|0:-1",3,TRUE,3,0,0,"axis_only",1.33333333333333,2,1.33333333333333,2,2,1.44171358997881,1,8,1
302,"-1:-1|0:1|0:2",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.64772491956211,1,8,1
303,"-1:0|1:0|2:0",3,TRUE,3,0,0,"axis_only",1.33333333333333,2,1.33333333333333,2,2,1.5,1,4,2
304,"-2:0|-1:0|2:0",3,TRUE,3,0,0,"axis_only",1.66666666666667,2,1.66666666666667,2,2,1.5,1,4,2
305,"-1:0|0:-2|2:0",3,TRUE,3,0,0,"axis_only",1.66666666666667,2,1.66666666666667,2,2,2.01074918370766,3,8,1
306,"-2:0|0:-2|0:2",3,TRUE,3,0,0,"axis_only",2,2,2,2,2,2.10947570824873,3,4,2
307,"-1:-1|0:2|2:0",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,2.11912944035314,3,4,2
308,"-1:0|0:-2|1:0",3,TRUE,3,0,0,"axis_only",1.33333333333333,2,1.33333333333333,2,2,1.74535599249993,2,4,2
309,"-1:-1|-1:0|0:2",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.64772491956211,2,8,1
310,"-1:0|0:-1|0:2",3,TRUE,3,0,0,"axis_only",1.33333333333333,2,1.33333333333333,2,2,1.60838025664548,2,8,1
311,"-1:-1|0:1|2:0",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.85373624914541,2,8,1
312,"-1:0|0:-2|0:2",3,TRUE,3,0,0,"axis_only",1.66666666666667,2,1.66666666666667,2,2,1.74535599249993,2,4,2
313,"-1:-1|-1:0|2:0",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.60838025664548,2,8,1
314,"-1:-1|-1:1|2:0",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.88342717995763,2,4,2
315,"-1:-1|-1:0|-1:1",3,TRUE,1,2,0,"mixed",1.2761423749154,1.4142135623731,1.66666666666667,2,1,1.30473785412437,1,4,2
316,"-1:-1|-1:0|0:-1",3,TRUE,2,1,0,"mixed",1.1380711874577,1.4142135623731,1.33333333333333,2,1,1.1380711874577,1,4,2
317,"-1:-1|-1:0|0:1",3,TRUE,2,1,0,"mixed",1.1380711874577,1.4142135623731,1.33333333333333,2,1,1.344082517041,1,8,1
318,"-1:-1|-1:0|1:-1",3,TRUE,1,2,0,"mixed",1.2761423749154,1.4142135623731,1.66666666666667,2,1,1.51074918370766,1,8,1
319,"-1:-1|-1:0|1:0",3,TRUE,2,1,0,"mixed",1.1380711874577,1.4142135623731,1.33333333333333,2,1,1.44171358997881,1,8,1
320,"-1:-1|-1:0|1:1",3,TRUE,1,2,0,"mixed",1.2761423749154,1.4142135623731,1.66666666666667,2,1,1.64882037116536,1,8,1
321,"-1:-1|-1:1|1:-1",3,TRUE,0,3,0,"diagonal_only",1.4142135623731,1.4142135623731,2,2,1,1.84517796864425,1,4,2
322,"-1:-1|-1:1|1:0",3,TRUE,1,2,0,"mixed",1.2761423749154,1.4142135623731,1.66666666666667,2,1,1.71676051329096,1,4,2
323,"-1:-1|0:1|1:0",3,TRUE,2,1,0,"mixed",1.1380711874577,1.4142135623731,1.33333333333333,2,1,1.5500938466243,1,4,2
324,"-1:0|0:-1|0:1",3,TRUE,3,0,0,"axis_only",1,1,1,1,1,1.30473785412437,1,4,2
325,"-1:-2|0:-2|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.83005630797458,2,8,1
326,"-2:-2|-1:-2|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,1.88929222269922,2,8,1
327,"-2:-2|-2:-1|-1:-2|0:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.79508446196187,2,8,1
328,"-2:-2|-1:-2|-1:-1|0:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.63071357893653,1,8,1
329,"-2:-2|-1:-2|0:-2|0:-1",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.67147766421189,1,8,1
330,"-1:-1|0:-2|1:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.83650581819917,1,8,1
331,"-2:-1|0:-2|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.91869125971184,2,8,1
332,"-2:-2|-2:-1|-2:0|0:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.0128990204492,3,8,1
333,"-2:-2|-1:-2|-1:0|0:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.85366310572456,2,8,1
334,"-1:0|0:-2|1:-2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.99574173292381,2,8,1
335,"-2:-2|-1:-2|0:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1
336,"-1:-2|2:-2|2:-1|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.03650581819918,3,8,1
337,"-1:-1|2:-2|2:-1|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.89508446196187,2,8,1
338,"-1:0|2:-2|2:-1|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.9128990204492,2,8,1
339,"-1:-1|0:2|1:2|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.03716308916112,2,8,1
340,"-1:-2|2:0|2:1|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.11934853067379,3,8,1
341,"-2:-2|-2:-1|-2:0|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,1.85432037668651,2,8,1
342,"-2:-1|2:-2|2:-1|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.7128990204492,2,8,1
343,"-2:-2|-1:-2|0:-2|0:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,1.77147766421189,2,8,1
344,"-1:-2|0:2|1:2|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.91869125971184,2,8,1
345,"-2:-2|-1:-2|0:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,1.97792717443648,2,8,1
346,"-2:-2|-1:-2|1:-2|2:-2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,1.9128990204492,2,4,2
347,"-1:-2|1:-2|2:-2|2:-1",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,1.91869125971184,3,8,1
348,"-1:-2|1:-2|1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.83650581819917,2,8,1
349,"-1:-2|0:-1|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,1.83650581819917,1,8,1
350,"-1:-2|-1:-1|1:-2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.91869125971184,2,8,1
351,"-2:-1|-1:-2|1:-2|2:-2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,1.96011261594915,2,8,1
352,"-1:-2|1:-2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.13650581819918,4,8,1
353,"-1:-2|1:-2|1:0|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.03650581819918,3,8,1
354,"-1:-2|-1:0|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1
355,"-2:-1|-2:1|-2:2|0:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.16011261594915,4,8,1
356,"-1:-2|1:-2|2:-2|2:1",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.16011261594915,4,8,1
357,"-1:-1|2:-2|2:-1|2:1",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.07792717443648,3,8,1
358,"-1:-2|0:1|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.06011261594915,3,8,1
359,"-1:-1|-1:2|1:2|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.13716308916112,3,8,1
360,"-1:-2|2:-1|2:1|2:2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.18371941369913,4,8,1
361,"-1:-2|1:-2|2:-2|2:2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,1.97792717443648,3,8,1
362,"-1:-2|1:-2|1:2|2:-2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,1.91869125971184,3,8,1
